,word,freq
1642,existence,125419
1643,piano,125417
1644,christmas,125364
1645,habitat,125202
1646,partnership,125182
1647,chamber,125128
1648,indiana,125075
1649,maryland,124985
1650,communication,124983
1651,straight,124955
1652,legacy,124936
1653,colorado,124905
1654,reaching,124885
1655,norwegian,124723
1656,believe,124685
1657,nothing,124681
1658,ahead,124642
1659,toward,124641
1660,carry,124606
1661,composer,124600
1662,queensland,124581
1663,institution,124565
1664,inhabitants,124528
1665,someone,124515
1666,finds,124387
1667,shape,124303
1668,norway,124255
1669,attorney,124204
1670,band's,124182
1671,bands,124180
1672,chemical,124121
1673,observed,123873
1674,protect,123766
1675,maintained,123635
1676,investment,123602
1677,arizona,123476
1678,negative,123390
1679,heavily,123388
1680,seventh,123263
1681,avoid,123114
1682,praised,123101
1683,statement,123038
1684,turkish,123003
1685,portuguese,122968
1686,motor,122890
1687,visual,122813
1688,external,122804
1689,amateur,122650
1690,wisconsin,122642
1691,ideas,122641
1692,heard,122557
1693,installed,122488
1694,concluded,122474
1695,hundred,122414
1696,engaged,122378
1697,occur,122374
1698,harry,122370
1699,proved,122342
1700,fashion,122262
1701,scenes,122077
1702,paintings,121994
1703,introduction,121980
1704,consisting,121900
1705,killing,121844
1706,employees,121790
1707,anniversary,121787
1708,distinguished,121495
1709,albert,121458
1710,walter,121386
1711,compete,121294
1712,motion,121133
1713,dates,121127
1714,screen,121099
1715,promote,121028
1716,possibly,120922
1717,residence,120909
1718,additionally,120871
1719,producing,120856
1720,broken,120805
1721,city's,120509
1722,really,120484
1723,chapter,120186
1724,signal,120137
1725,trying,120106
1726,passes,120043
1727,calling,120025
1728,winners,120025
1729,opportunity,119986
1730,switzerland,119728
1731,banks,119683
1732,honours,119635
1733,trail,119632
1734,bodies,119599
1735,calls,119561
1736,session,119465
1737,establish,119430
1738,enter,119291
1739,weather,119073
1740,closely,118881
1741,oregon,118875
1742,neighborhood,118828
1743,trained,118771
1744,causes,118756
1745,improve,118664
1746,mining,118386
1747,islamic,118369
1748,quite,118346
1749,causing,118313
1750,formula,118275
1751,affected,118238
1752,organisation,118231
1753,entirely,117993
1754,ruled,117968
1755,premiered,117883
1756,notably,117879
1757,follow,117808
1758,accused,117666
1759,comic,117581
1760,regarded,117573
1761,shooting,117562
1762,qualifying,117136
1763,statistics,117079
1764,protein,117005
1765,singing,116973
1766,improved,116956
1767,courts,116832
1768,divisions,116797
1769,exist,116611
1770,ethnic,116554
1771,arena,116494
1772,details,116409
1773,address,116266
1774,typical,116194
1775,starts,115861
1776,egypt,115822
1777,strike,115804
1778,seconds,115675
1779,picture,115655
1780,junction,115639
1781,equal,115633
1782,emergency,115580
1783,greece,115516
1784,driver,115483
1785,briefly,115453
1786,productions,115353
1787,getting,115207
1788,diocese,115185
1789,criticism,115003
1790,universities,114947
1791,values,114928
1792,describes,114756
1793,adjacent,114705
1794,world's,114697
1795,downtown,114648
1796,users,114540
1797,kentucky,114502
1798,evening,114488
1799,indigenous,114411
1800,engines,114348
1801,trophy,114244
1802,sections,114013
1803,musicians,114009
1804,singapore,113964
1805,borough,113812
1806,coastal,113749
1807,grounds,113747
1808,chose,113730
1809,reduce,113481
1810,doubles,113432
1811,stores,113414
1812,injured,113337
1813,interests,113276
1814,rating,113263
1815,directors,113226
1816,techniques,112997
1817,rivers,112992
1818,goods,112969
1819,objects,112889
1820,miller,112722
1821,controlled,112703
1822,associate,112591
1823,spirit,112568
1824,scholars,112506
1825,austria,112365
1826,budget,112303
1827,swiss,112230
1828,perhaps,112219
1829,distributed,112149
1830,formal,112111
1831,routes,112107
1832,expedition,112105
1833,appeal,112075
1834,looking,112032
1835,counties,112030
1836,purchase,111974
1837,operate,111964
1838,discovery,111870
1839,finance,111803
1840,courses,111787
1841,debuted,111727
1842,flowers,111638
1843,commonwealth,111630
1844,senator,111518
1845,membership,111314
1846,earliest,111224
1847,humans,111177
1848,howard,111167
1849,collaboration,111158
1850,reality,111119
1851,combination,111063
1852,strength,110973
1853,musician,110928
1854,offensive,110702
1855,vocals,110609
1856,residential,110454
1857,cycle,110412
1858,reign,110321
1859,contributions,110195
1860,measures,110058
1861,universal,109705
1862,demographics,109620
1863,decade,109587
1864,samuel,109513
1865,charges,109489
1866,controversy,109444
1867,diego,109428
1868,skills,109364
1869,soundtrack,109315
1870,survived,109290
1871,rejected,109195
1872,chain,109089
1873,designs,108858
1874,businesses,108733
1875,images,108710
1876,hamilton,108531
1877,participate,108515
1878,committed,108487
1879,pictures,108349
1880,capture,108348
1881,chance,108330
1882,outstanding,108221
1883,links,108130
1884,regularly,108041
1885,brian,107992
1886,factors,107889
1887,request,107860
1888,demand,107824
1889,crossing,107820
1890,passengers,107803
1891,schedule,107674
1892,leads,107650
1893,meanwhile,107552
1894,reaction,107548
1895,orange,107471
1896,medieval,107468
1897,painted,107447
1898,persons,107437
1899,minute,107431
1900,frederick,107401
1901,didn't,107355
1902,classification,107319
1903,protected,107240
1904,factor,107231
1905,contain,107132
1906,lawyer,107018
1907,artistic,106953
1908,progress,106929
1909,driving,106926
1910,documents,106867
1911,danish,106733
1912,behavior,106712
1913,gender,106694
1914,rooms,106669
1915,bottom,106495
1916,teachers,106481
1917,houston,106459
1918,racial,106393
1919,adapted,106317
1920,defensive,106166
1921,worth,106140
1922,pandemic,106127
1923,easily,106044
1924,seems,105807
1925,stands,105805
1926,competitions,105772
1927,stages,105744
1928,damaged,105738
1929,economics,105719
1930,items,105688
1931,priest,105683
1932,credit,105655
1933,criticized,105604
1934,tokyo,105426
1935,brief,105415
1936,assistance,105321
1937,drawn,105319
1938,puerto,105197
1939,simon,105164
1940,anthony,105063
1941,costs,105056
1942,defeating,105035
1943,ukrainian,105033
1944,recordings,104760
1945,formally,104748
1946,headed,104684
1947,painter,104675
1948,ownership,104566
1949,coalition,104444
1950,owners,104438
1951,charged,104438
1952,scheme,104389
1953,czech,104373
1954,contrast,104320
1955,opposite,104194
1956,quebec,104169
1957,credited,104000
1958,restaurant,103941
1959,legislation,103892
1960,landing,103846
1961,replace,103710
1962,manufacturing,103708
1963,meters,103635
1964,distinct,103595
1965,selling,103487
1966,maintain,103438
1967,princess,103421
1968,apart,103372
1969,retained,103355
1970,policies,103311
1971,assumed,103277
1972,accompanied,103267
1973,swimming,103258
1974,attached,103253
1975,metro,103230
1976,understanding,103191
1977,severe,103162
1978,underground,103083
1979,accident,103071
1980,equivalent,103027
1981,degrees,102952
1982,kings,102942
1983,alabama,102891
1984,daughters,102836
1985,starred,102808
1986,creative,102777
1987,concerns,102756
1988,oklahoma,102751
1989,admitted,102707
1990,socialist,102666
1991,faith,102636
1992,israeli,102596
1993,mississippi,102591
1994,hollywood,102558
1995,stood,102468
1996,argentina,102391
1997,sequence,102380
1998,operates,102320
1999,experienced,102258
2000,commune,102237
2001,philip,102211
2002,delivered,102210
2003,antonio,102111
2004,mental,101926
2005,actual,101875
2006,company's,101873
2007,infrastructure,101866
2008,determine,101800
2009,missing,101692
2010,otherwise,101615
2011,occupation,101602
2012,showing,101586
2013,significantly,101391
2014,thousands,101364
2015,colony,101195
2016,afterwards,101086
2017,caught,101036
2018,monument,101034
2019,physics,100934
2020,attend,100910
2021,aviation,100849
2022,actors,100828
2023,restored,100813
2024,device,100759
2025,insurance,100734
2026,represents,100678
2027,jesus,100587
2028,arrival,100560
2029,advantage,100556
2030,translated,100532
2031,testing,100527
2032,duties,100485
2033,ottoman,100483
2034,father's,100472
2035,learned,100403
2036,wounded,100374
2037,peninsula,100372
2038,elementary,100314
2039,responsibility,100297
2040,belgium,100250
2041,anderson,100239
2042,strategy,100149
2043,circle,100046
2044,patrick,100017
2045,douglas,99995
2046,poverty,99975
2047,detroit,99776
2048,fighter,99762
2049,ambassador,99734
2050,extra,99692
2051,purposes,99623
2052,commissioner,99478
2053,collections,99444
2054,separated,99434
2055,popularity,99371
2056,dating,99270
2057,losses,99261
2058,brain,99234
2059,roughly,99147
2060,denmark,99139
2061,mathematics,99102
2062,translation,99027
2063,brazilian,99026
2064,practices,99005
2065,whilst,98850
2066,waters,98727
2067,heads,98723
2068,differences,98692
2069,comics,98685
2070,dublin,98619
2071,relief,98542
2072,king's,98527
2073,charts,98304
2074,measure,98286
2075,stopped,98260
2076,window,98193
2077,resolution,98125
2078,subjects,98101
2079,storage,98017
2080,journey,97939
2081,allen,97937
2082,biggest,97861
2083,interested,97845
2084,carrying,97836
2085,arranged,97806
2086,louisiana,97780
2087,classified,97722
2088,authors,97721
2089,broad,97520
2090,suggests,97414
2091,returns,97404
2092,miami,97387
2093,saturday,97249
2094,opinion,97229
2095,cavalry,97214
2096,critic,97172
2097,allied,97131
2098,honorary,97128
2099,childhood,97087
2100,harvard,97016
2101,context,96916
2102,involving,96749
2103,novels,96746
2104,tries,96721
2105,script,96712
2106,require,96624
2107,gardens,96579
2108,connecticut,96566
2109,replacement,96414
2110,cinema,96409
2111,clark,96388
2112,fired,96284
2113,successor,96270
2114,relative,96225
2115,aspects,96179
2116,legislature,96132
2117,gordon,96121
2118,medals,96121
2119,difference,96091
2120,temporary,95992
2121,sisters,95984
2122,extremely,95881
2123,object,95858
2124,flows,95848
2125,pattern,95803
2126,everything,95788
2127,graduating,95723
2128,guide,95704
2129,steam,95621
2130,wings,95621
2131,respect,95549
2132,vision,95517
2133,christ,95517
2134,ridge,95515
2135,fishing,95451
2136,edinburgh,95366
2137,turns,95287
2138,eighth,95285
2139,franchise,95244
2140,blues,95152
2141,inner,95126
2142,finding,95071
2143,stayed,94923
2144,locality,94773
2145,marketing,94748
2146,laboratory,94663
2147,restoration,94586
2148,twenty,94578
2149,boundary,94564
2150,threat,94407
2151,watch,94337
2152,partners,94300
2153,beautiful,94269
2154,linked,94206
2155,victims,94181
2156,devices,94012
2157,parks,93968
2158,peaked,93944
2159,initiative,93937
2160,lincoln,93935
2161,expression,93925
2162,papers,93912
2163,instruments,93841
2164,debate,93834
2165,filed,93810
2166,adding,93784
2167,questions,93706
2168,covering,93697
2169,magic,93592
2170,terminal,93577
2171,coaching,93539
2172,competing,93526
2173,eleven,93518
2174,rates,93506
2175,continuing,93495
2176,basin,93495
2177,orthodox,93388
2178,coverage,93348
2179,austrian,93345
2180,satellite,93296
2181,forests,93156
2182,parallel,93131
2183,shore,93039
2184,depending,92994
2185,technique,92865
2186,territories,92838
2187,constitutional,92772
2188,atlanta,92766
2189,portugal,92758
2190,brick,92677
2191,ensure,92616
2192,montreal,92615
2193,revolutionary,92516
2194,entering,92476
2195,employment,92416
2196,branches,92410
2197,appointment,92333
2198,prisoners,92321
2199,indonesia,92279
2200,visiting,92199
2201,accounts,92124
2202,club's,92101
2203,markets,92074
2204,margaret,92062
2205,industries,92058
2206,rapid,91981
2207,appearing,91969
2208,prepared,91937
2209,wooden,91923
2210,solar,91892
2211,dream,91775
2212,visitors,91759
2213,requirements,91725
2214,characteristics,91714
2215,depression,91676
2216,revival,91646
2217,nomination,91592
2218,replacing,91536
2219,networks,91476
2220,singh,91475
2221,influential,91391
2222,tamil,91269
2223,whereas,91169
2224,decline,91147
2225,solution,91147
2226,signing,91122
2227,lawrence,91107
2228,vienna,91058
2229,surgery,90717
2230,message,90683
2231,cited,90646
2232,dated,90627
2233,threatened,90621
2234,welsh,90614
2235,hosts,90597
2236,tests,90573
2237,architectural,90545
2238,rescue,90541
2239,components,90508
2240,cleveland,90495
2241,adults,90422
2242,operational,90202
2243,offering,90165
2244,team's,90097
2245,strategic,90079
2246,rising,90050
2247,proposal,90021
2248,themes,89977
2249,tribe,89971
2250,lists,89901
2251,voting,89889
2252,moore,89786
2253,increasingly,89759
2254,origins,89751
2255,narrow,89734
2256,liverpool,89640
2257,studying,89620
2258,participation,89461
2259,processes,89449
2260,newspapers,89445
2261,ranking,89431
2262,landscape,89347
2263,declined,89291
2264,charter,88827
2265,capable,88823
2266,instance,88804
2267,walker,88784
2268,limit,88777
2269,thing,88725
2270,bringing,88694
2271,guitarist,88653
2272,explained,88569
2273,element,88545
2274,rounds,88517
2275,summit,88480
2276,forming,88455
2277,malaysia,88339
2278,occasionally,88326
2279,definition,88322
2280,raise,88297
2281,honour,88273
2282,denied,88198
